,uc001cix.2,uc001ciy.2,uc001cmg.3,uc001ehz.2,uc001eib.2,uc001eic.2,uc001gcq.1,uc001gcr.1,uc001gxx.3,uc001hkm.2,uc001hzh.2,uc001hzj.2,uc001kiq.3,uc001lke.2,uc001lkf.2,uc001pgg.2,uc001pgh.2,uc001qfe.1,uc001san.2,uc001sui.2,uc001suo.2,uc001wuf.2,uc002eeh.2,uc002ewf.2,uc002hsl.2,uc002hsm.2,uc002hsn.1,uc002hso.2,uc002hsp.2,uc002hss.2,uc002hst.2,uc002huj.1,uc002hxf.1,uc002hxh.2,uc002ijr.3,uc002ijs.3,uc002iju.3,uc002ijv.3,uc002ijx.3,uc002jvf.2,uc002jvg.2,uc002jvh.2,uc002kli.2,uc002lit.1,uc002nso.2,uc002nsp.2,uc002opb.3,uc002rah.2,uc002vws.2,uc002vwt.2,uc002vwu.2,uc002vwv.2,uc002vww.2,uc002vwx.2,uc002xla.1,uc002xlb.1,uc002xpl.2,uc002xpm.2,uc002xpn.2,uc002xpo.2,uc002xpq.2,uc002zxx.2,uc002zxy.2,uc002zxz.2,uc003fgi.2,uc003jvm.2,uc003let.2,uc003lyj.2,uc003lyk.2,uc003mfl.2,uc003mfm.2,uc003mfo.2,uc003mtp.2,uc003qom.3,uc003qon.3,uc003qoo.3,uc003tff.2,uc003tfg.2,uc003tir.2,uc003wle.1,uc003wlg.1,uc003wyq.2,uc003wyr.2,uc003wys.2,uc003wyt.2,uc003wyu.2,uc003xnt.2,uc003ysi.2,uc003zsj.2,uc003zsk.2,uc003zzn.2,uc009wvc.1,uc009xgq.2,uc009xug.2,uc009yww.1,uc009zmh.2,uc009zqy.1,uc009zqz.2,uc009zrg.2,uc010cwa.2,uc010cwb.2,uc010cwc.2,uc010dka.1,uc010dkb.1,uc010dmy.2,uc010fyt.1,uc010jfg.1,uc010kin.2,uc010kio.2,uc010kxv.2,uc010ltc.2,uc010mll.2,uc010olb.1,uc010tpz.1,uc010vli.1,uc010wek.1,uc010zwj.1,uc011dfu.1,uc011eet.1,uc011eev.1,uc011eey.1,uc011kaz.1,uc011kco.1,uc011kvp.1,uc011kyl.1,uc011lpm.1,uc011lpn.1,uc011lpo.1,uc011lpp.1,uc011lpr.1,uc011lps.1
48,29.04333104,2.339526374,21.32199049,170.7290971,0.693726322,16.88250908,20.77706098,19.08650895,30.04170966,200.7909946,9.912211279,4.958576175,23.0716942,151.9624872,241.1311661,88.78186362,64.04756972,16.50317603,16.18878276,63.17836481,0.0,138.1481007,5.211700166,19.06533293,29.50948576,61.79246507,2.694436422,4738.844645,115.8686718,219.5086173,24.14178893,523.4005571,6.310453109,78.3233111,3.317011326,0.825864669,5.491223593,40.13575234,21.34754288,6.93655735,25.41940863,1.205621243,27.47235291,22.50078878,2.82826885,0.16460824,0.224889302,63.11864844,2.679330863,27.9413311,186.0807213,38.87041473,0.091198047,13.47429971,0.386674073,38.95836578,0.630339444,30.22297636,0.473072223,0.136938244,0.117173962,1295.500165,40.47640387,19.08679129,27.29405085,52.55195706,28.08179868,20.16154475,1.155645842,9.655981471,2.063673458,4.631336123,3.119933193,0.87259308,0.0,26.58154846,58.7436833,9.160745017,36.19927192,1.015601782,7.707929067,2.84831548,0.634998167,0.323993062,0.0,0.0,38.83681544,155.2492874,85.25040982,4.273884954,14.24510673,0.88939272,8.662967441,7.435887834,0.0,1.06261254,0.973955615,0.0,0.0,82.2784264,546.0924947,15.7052637,32.34862496,0.33331051,1461.903567,37.63260594,0.251712257,0.0,2.32216204,1.776385492,0.0,0.878381191,2.889255779,119.0981556,19.36207952,191.943937,0.0,0.0,28.49882505,4.599995618,19.93086734,0.0,11.81424114,0.0,0.074963101,4.525879558,5.34779137,0.537306142,1.563495933,0.0,0.213171906
49,33.54453694,3.518094095,13.42171778,107.7875236,0.327153875,8.130932001,10.46575083,10.32391011,42.45702083,159.6104744,7.33272097,6.493893358,23.99091396,11.49956977,112.0319565,1.440619391,0.526746297,39.45837474,66.26944395,37.49608612,0.0,142.6622536,16.37942997,192.1526068,1.824414359,0.0,0.202606934,445.5780247,15.84221221,16.30565375,2.260249323,37.60207002,9.233926055,27.60658305,3.907283453,0.0,3.288197895,1.275614527,4.110525021,7.080136601,29.44559399,1.224050507,10.31280401,25.43042274,6.425352876,0.349366068,0.13327316,111.9653199,2.375276752,7.355091822,35.32198838,19.77234249,0.0,57.06772558,1.004784428,121.1576774,0.36094814,53.86901109,0.851361636,1.039054669,0.154533402,392.1895903,15.00560581,5.459757103,157.7386212,26.9886081,5.320613578,16.80749066,0.216568884,115.2086174,44.65666259,19.41758203,4.077524048,0.0,0.0,0.0,30.64600438,7.090766722,72.44617892,0.0,6.145320582,6.408852389,1.632437546,0.0,0.0,0.947032725,67.58853091,222.0806814,57.52910456,3.678021887,2.66990563,0.121691087,7.195798665,11.5644611,0.0,0.430599232,0.036808777,2.943591582,25.65714577,0.0,4.910163978,0.878650902,17.21175258,0.50818325,238.4096579,26.04078208,11.06881188,0.000951951,0.0,3.662314693,0.0,0.337466679,3.756716514,194.947218,125.8625372,442.0251844,2.860295858,10.94029847,0.734588963,0.24607937,0.0,19.87198004,4.333122929,7.419983158,0.083137066,5.306175652,5.605722944,0.284157415,0.0,1.508207922,0.392997162
50,74.25101426,8.70902373,40.25678372,33.16957532,0.122442212,2.007142359,12.35222349,6.679727045,22.72796463,112.8090359,4.285477403,5.988986815,25.12340111,32.78325927,233.3060185,33.6603332,32.98047233,35.60516652,58.86345032,34.42505305,0.0,188.4241237,12.65526302,26.43802298,6.993843737,5.911644481,0.120068534,1071.360252,38.61202283,34.89543687,4.01586717,22.74774528,52.02310441,119.6596678,8.329037481,8.416863558,47.38849857,11.26488127,28.29107409,10.20424292,19.75077929,1.682344118,24.5280036,25.03181671,2.433019712,0.0,0.672542034,106.4198866,3.916172704,34.45235035,82.36661855,20.01326849,0.0,9.091977077,0.42211903,66.27822625,1.647134564,107.981371,2.732103111,0.678278422,1.360908587,1780.139246,90.46956322,30.1532243,52.50318074,66.9208995,32.59791459,39.80776301,1.059055897,46.63782298,12.52609539,10.32352023,3.501174708,0.0,2.07736366,21.21217357,47.50184168,7.580339952,37.24498224,4.623330872,0.400360317,96.37468009,36.84303947,23.8807808,1.791731102,3.823401465,1.068154996,66.13995952,47.58056866,2.738432918,0.0,0.0,2.582957024,14.85328863,9.831575508,0.082880915,0.061913428,2.45280036,26.90820898,0.0,40.198233,0.206312159,90.37065998,0.789050051,225.6522924,38.7087502,25.06267452,0.0,0.519439818,2.078946112,1.547637905,7.91483071,8.900500404,99.74035735,6.951710956,732.1854355,0.0,1.651288501,63.12261946,3.738146871,4.002614136,17.09740316,5.536405587,0.0,3.557549555,3.471108123,3.970173873,0.744543593,0.0,0.63060706,0.0
51,49.64401192,2.39712533,0.0,46.988506,0.14131411,17.73439937,8.007712668,18.94208749,23.25686094,87.29144665,0.0,0.001564363,3.478100055,6.941860117,49.79236567,0.968079873,0.0,11.52413961,164.7101994,12.59364234,20.88346178,55.72599393,4.938432769,13.09423845,6.125784167,0.0,0.330341287,35.71492517,5.460929959,47.07167795,16.84375546,35.2503094,194.9516797,320.6654422,0.159043556,0.0,0.0,2.239646137,0.0,0.490688479,17.99747306,0.0,26.48987748,13.12630789,0.806429046,0.418988515,2.033671696,47.89557572,3.071104988,44.23235939,19.24348806,28.95479187,4.538738063,90.00639837,0.0,25.20188541,1.975268817,108.2924964,2.0615695,0.800171594,0.0,597.932591,31.27552414,21.3582459,117.7383799,51.42712484,32.19693386,44.74286313,0.545441178,9.644036202,0.0,21.43307459,8.42148664,0.0,1.556019575,1.682732965,22.75000738,0.074307235,106.6405292,4.041270678,0.0,61.88619408,4.767917219,9.587458412,0.0,0.947482429,12.74955717,9.985849483,100.4680749,4.085855019,0.0,0.659639666,7.22057743,26.63588468,0.0,0.747243985,0.608537146,1.487709064,70.16584516,0.0,11.80911438,0.464876492,42.37676433,0.0,60.95800546,24.66218022,2.427630406,0.0,0.0,2.134833827,0.0,0.0,4.718900517,329.3679927,44.99576846,607.1857973,0.896901363,1.441821087,54.50109782,0.346245643,0.0,64.21318381,3.281511791,0.0,8.955977278,30.48369582,11.38960441,1.08410345,0.0,0.0,0.0
52,28.57879924,2.518179235,11.5698928,50.46667794,0.282661394,4.603282343,3.503268981,2.749927777,21.99181698,45.06104285,4.615535229,6.301152017,8.773488559,8.270275226,58.76145894,1.475416424,0.51039606,24.99166137,6.696835717,21.11003173,0.0,82.41121808,5.269585809,126.8910939,1.069381148,5.65005903,0.059363118,214.5957698,4.362238509,10.60508369,3.593898083,22.8790949,6.422202076,5.661678146,7.779314778,1.232048767,6.530999249,5.29472535,2.929284671,2.61113216,3.949020507,0.769396709,9.020658837,11.05210276,3.760368321,0.0,0.084502659,168.0335372,7.297649622,13.86350622,88.86553117,24.36655295,0.748482301,4.299917798,0.316039944,80.41336397,0.201538841,30.57855466,0.501523281,1.88588809,0.633558685,230.9518932,5.545064477,2.624230072,26.66692658,31.0057156,16.97088024,18.84409293,0.0,1.841524194,0.0,1.74033226,7.478485312,0.0,0.0,0.0,4.587015581,23.11696988,85.0844597,4.339422791,3.144343937,6.358825082,1.656885884,1.501612249,0.0,0.0,36.44177165,49.70171762,54.94045996,0.565956558,3.83916705,0.0,7.906280023,9.310080443,0.0,0.0,0.126965245,0.0,35.49660941,0.0,5.50260189,1.296270787,20.50478144,0.179779407,89.19889416,10.42382549,9.731959968,0.044152639,0.0,1.087126707,0.0,0.430541047,5.195223469,118.6417331,93.91435378,388.3549959,2.991605381,0.389768514,4.476950868,0.0,0.0,36.79266894,33.0601865,0.0,0.4751162,13.62563123,6.787676076,0.0,0.152316043,0.013520425,0.0
53,46.89696337,4.609645666,43.6774739,147.8817415,0.663580077,15.025209,26.72533672,14.79542033,105.2654082,121.9609915,1.989434614,9.702696198,22.12075032,53.24308026,171.7637698,0.531059904,0.0,12.25648396,3.152739776,45.88151938,19.80556415,274.1718342,12.00009333,30.89825334,0.964688105,1.877314714,0.0,128.6584827,5.713055627,7.149234839,1.796203229,42.97113485,0.0,1.354578121,6.082382167,15.09554914,0.209878008,37.94108036,10.54057621,6.249664405,22.65540067,2.008855674,54.37896746,4.288463769,24.84100431,1.613253581,0.416655174,257.3535228,5.125690969,34.63737856,185.9804752,27.40278898,0.990800455,18.14775637,0.809482829,111.8163438,1.017728815,80.26332333,1.82541642,0.0,2.413270684,83.77331268,2.160633704,5.426798997,122.9504864,45.69759052,72.07840743,42.38703424,1.432751967,6.635474367,0.0,2.339666499,13.07249488,0.0,0.0,0.0,113.3568092,9.849741366,37.15036578,5.404277096,2.159328087,10.81263425,0.984925176,1.600850215,0.0,1.586162019,9.612608593,6.348564928,31.87322319,1.211123402,12.47811253,0.0,8.642698018,11.7437027,0.350231885,0.046023016,1.302353422,10.49406359,30.95096765,0.0,2.072341323,0.681532317,95.53855807,2.814584852,63.68361353,62.63862995,21.24060095,0.0,0.0,1.70807405,0.0,2.596220331,0.974643438,173.4917545,19.77602456,108.0633464,0.0,0.0,0.257533045,0.0,0.0,6.32702224,106.8889435,0.0,0.61967869,7.458339774,5.133361472,0.505600364,0.66602811,0.0,0.0
54,117.5493566,3.981130104,41.57317878,22.17349469,0.034489989,1.935007287,7.748864023,5.269152779,27.76189224,115.6688876,3.152690774,8.502546728,19.75426835,20.45952915,123.0694537,2.352115276,0.383297606,69.31977989,13.6155601,56.29496703,12.01967605,116.5360645,13.11214219,9.137468339,5.181823448,14.83868043,0.820963668,1512.787644,48.02076781,92.08606064,12.46566728,519.7964083,12.13096148,9.744696019,2.461531792,0.722590745,9.029750838,3.099851432,1.557486329,3.447639641,15.17763377,1.482050098,15.61394062,7.585588757,7.43896383,0.325531123,0.4303603,158.1782232,1.272051941,14.79501577,116.4026919,31.25710428,0.0,4.413019517,0.33946304,74.20444575,0.886205813,52.65397957,0.874142813,1.175208131,0.529073026,1118.302199,23.68255911,16.52206371,48.02059791,46.22015255,11.69822256,17.30819759,2.927061686,21.99696711,1.26236756,10.98701521,4.70626937,1.210207824,0.0,0.0,24.81529189,10.3877729,49.70313169,0.034150186,8.691647009,20.37084061,5.538956236,3.585429694,0.0,0.535189477,8.970795045,59.90978967,68.4128461,1.484598619,8.312936741,0.205750621,3.771811553,17.25026121,0.0,0.163445167,0.0,0.0,7.206538686,2.628544889,24.86762153,3.301184616,23.80437843,0.380069479,238.6678323,13.70526805,1.265255884,0.0,0.0,2.031851097,0.626256639,4.317704819,17.89231868,191.936956,10.02741198,1708.077434,2.710267473,2.101000976,6.347177297,0.0,0.0,14.06834739,3.070458486,0.544534055,0.998000949,9.218511317,11.6431745,0.314657432,0.0,0.25706085,0.816546231
55,29.34767505,4.097295572,35.16174874,40.66143971,0.111228417,0.087148038,12.31290927,3.162747536,17.65894449,101.1949254,4.189985919,6.818187268,13.07163232,48.04972039,95.17119951,26.42783356,98.44135318,0.133779882,0.076445647,793.3800641,0.0,255.8861324,10.49044504,5.105804772,0.288391204,8.137065795,0.112375101,291.0109961,10.53382795,17.46037692,3.844642708,27.06175908,0.0,0.038222824,38.64556799,30.22546219,26.63309012,253.9063813,93.53488043,4.097486686,15.21994612,1.699768964,19.6274199,72.10162323,5.872363498,0.864218041,0.079885701,81.9115109,16.46696573,56.1802883,93.56106307,35.30355542,0.506070184,31.30296359,0.335023049,41.25140899,0.572386783,27.63854149,2.006889351,0.415482092,0.059627605,612.3829544,22.36532075,3.228873021,72.82365237,47.08765192,47.11459901,20.47845107,0.792550247,1.542099817,0.720500224,1.435840367,1.089350472,3.516499768,4.424482942,73.2613037,31.88299493,14.04172758,40.94811089,14.39490647,4.611392549,235.9410808,94.64391566,57.3227685,8.645429348,13.83264873,26.23996838,122.4640156,102.6940245,2.138566978,3.816740047,0.815483941,0.0,4.663757817,1.184334188,0.0,18.16845473,0.0,0.0,2.666424172,1.041763056,2.08945065,25.50284122,1.840428955,5004.163404,103.0972753,55.76213061,11.38447688,0.0,6.218853394,6.571076713,3.4966239,1.226379294,46.22706505,2.080086058,80.64958438,0.0,0.0,53.60540779,1.472725392,28.74069661,0.0,0.776496661,0.0,26.51402602,2.285151507,3.33838141,0.13549991,0.155758006,0.752989624,0.677117319
56,15.21360852,3.432660379,9.04761779,3.7007717,0.040064794,0.247604223,2.747001754,0.755914425,7.101532149,47.47013468,0.389065224,1.117067209,6.931399186,12.87959694,31.24864026,332.3507552,432.0526588,25.57842761,50.60563202,173.239978,10.2436753,205.0645259,8.430506039,23.50417261,0.915414077,9.296551176,0.0,363.4833784,9.79479771,0.485714418,2.76674933,9.588967206,43.71050002,48.13452669,16.9193054,3.625958768,32.62451464,96.30911817,62.02219941,1.263654985,5.761735067,0.440332969,5.202726761,37.80844323,1.006366855,0.0,0.436725239,15.58919223,13.15644277,90.50067249,176.8078333,48.61454469,1.456953374,33.21485324,0.349759952,14.47991012,0.0,10.10696132,0.262414905,0.0,0.0,813.8167861,34.21704272,9.827457163,39.66623442,16.96468685,50.46758887,6.18915616,0.950352096,31.14078811,10.1168351,4.32452927,4.234336014,0.0,17.01766352,353.0720386,13.83754426,3.088406963,37.740466,7.420151693,0.0,7.173686753,0.250452431,0.285010689,0.0,0.0,18.3994242,22.78243668,138.1996132,3.030683279,2.218943976,0.199754327,3.032012443,2.486675535,25.83191813,0.187412092,2.725735134,43.08807161,27.02265899,4.124774943,0.0,0.660404514,20.2532279,0.191019822,1038.528821,118.0324012,42.64982733,0.0,16.52834137,2.74206486,0.0,0.791991727,1.013202555,107.0041395,3.572792217,174.6973111,0.0,5.837687283,416.8088593,0.000189881,65.58188987,1.777281843,6.610121314,0.0,0.0,1.124662431,1.58588226,0.0,0.0,0.603060591,0.0
57,17.47068904,4.905799773,24.84050683,40.69375836,0.415878163,0.0,3.416370996,2.425555296,16.48688478,87.66294992,1.211976341,1.703978638,13.07992913,13.47998149,70.31666374,12.83593125,4.612521531,1.081764007,4.695857425,144.4733894,54.71301924,232.4200019,3.678999258,7.776480925,0.988612107,16.93201063,0.118393061,441.7870117,15.81138325,0.54228429,12.47955011,35.03713423,5.889604039,4.040388567,9.091024521,42.39733634,0.00120196,309.1855817,135.3262734,1.467192517,15.11404612,0.936927826,7.872838053,41.35263277,5.50898337,0.0,0.091148634,68.77214513,3.367290963,48.1142588,109.3473101,29.41116009,0.607991437,41.89812229,0.455542843,31.45649537,0.347967422,22.3899107,0.549095397,0.0,1.353206642,101.2799549,1.312740655,0.916093853,42.00289313,35.16934984,80.00546304,13.79729893,1.447560503,1.881468066,0.0,0.861004019,11.51878341,0.0,59.41869267,400.2951519,43.92763176,17.93324332,52.9962197,11.84832078,0.0,9.694007792,0.0,0.0,0.835362206,0.193715888,32.45292022,64.68087359,80.38568305,0.690526025,4.899589646,0.159059374,2.993681727,3.587249644,0.0,0.091949941,3.631121184,9.049156247,0.0,0.0,5.768606732,1.276080875,25.42325711,0.581948971,1386.022955,84.49097746,22.88231365,22.25228628,76.45086664,2.45420201,0.0,1.412102683,0.0,85.21796294,8.510077184,207.7776181,0.0,0.0,670.3675527,95.88896389,246.9038203,0.0,6.833342972,0.396045823,0.094353861,4.590685924,3.441011176,0.0,0.0,0.0,0.0
58,18.02647633,1.474626544,7.841522151,37.91100189,0.073252874,1.216096694,3.062432077,2.514025427,6.747843548,37.10489032,0.0,0.325678317,10.24880296,4.332643506,48.5777092,2.597012354,0.0,4.075103561,19.11372056,36.03843406,0.15162025,84.69401569,3.70372469,7.125491809,0.07853236,2.555436399,0.093050948,74.96722195,6.664691637,1.4987142,1.010856661,6.351882068,6.318885278,6.601997736,4.823965709,1.338844753,15.2266987,26.2656098,5.832677578,0.0,4.345017303,0.503860983,7.061313053,25.35407347,3.778627403,0.0,0.148485555,34.46514712,1.611563222,47.49920912,32.8504492,24.52915372,1.426286246,96.07642337,0.092226028,27.72406791,0.078367376,12.51172282,0.437042483,0.346136327,0.723619604,131.9952441,3.921008552,2.076323009,29.15348885,14.66987787,10.01139106,15.37303946,0.333432563,3.356433475,0.0,0.599551674,17.57079066,0.668844933,1.387844986,31.8369528,9.210228999,3.235170272,59.17231853,3.466972722,1.519337194,73.25452356,6.384713874,12.48796513,0.3032405,4.623345226,61.06055983,122.9333356,67.17024546,4.683069416,3.196069076,0.0,3.699930059,1.201083155,0.257209978,0.931829349,0.0,0.940903466,30.5345695,0.0,0.495446801,0.586517942,24.95233756,0.0,107.8054623,52.70577261,21.23656904,0.471029177,1.181615049,2.5646755,2.670595196,0.212499327,0.882664132,48.61301577,2.064114196,32.76300771,0.0,0.0,63.69106393,4.039796995,13.0145939,0.588167781,7.829973275,0.813865824,3.098728546,1.605788784,1.160662087,0.0,0.0,0.0,0.777404372
59,18.12216045,2.170732251,16.77503626,48.47825311,0.052376918,0.000253029,7.049629472,7.712311342,33.77931641,148.2494493,2.730178457,13.13243671,16.72190025,28.51176728,142.0041977,205.5763652,85.87360106,9.109029144,29.06488777,53.47379651,0.012145372,164.3243555,3.575040911,22.08534722,1.223140191,1.056141324,0.0,219.7133254,10.22412613,1.365342257,3.275455063,24.87271014,28.31389892,26.70387802,2.968784415,21.01402418,54.45807771,58.76588941,67.11380856,1.184679846,17.19000314,2.486258899,12.67673223,52.92801384,4.731634583,0.0,0.986811491,74.06146752,10.9098336,53.28200084,272.4022272,29.77463296,0.151564124,23.52204354,0.171047325,50.81421302,1.008571949,33.00707316,0.703672501,2.211722882,0.738337418,251.4572798,12.45938067,2.623906451,52.71319257,46.45933801,23.44993039,31.19184608,1.018693093,0.0,1.761838054,1.089541097,7.59085762,0.505298089,14.16327518,229.0948663,34.5864776,8.164220399,76.1147945,0.0,7.110103304,143.8249914,13.41886507,30.33281402,2.173515565,3.129457568,55.89401494,144.4087284,130.853987,5.613186182,10.42705506,0.596894438,5.518300461,17.66468477,2.02397567,0.10930835,0.0,0.0,51.51206587,0.0,8.78742981,0.358794537,15.55670361,0.745422218,1881.858622,74.84712128,30.64758158,1.038429322,17.62647745,6.144799244,6.727018023,1.938958065,3.72027932,150.3672986,9.973374799,183.172708,0.0,0.0,597.7590362,34.90832997,79.03449137,9.095112572,8.60297197,0.0,9.190757378,3.049247506,3.400198157,0.0,0.000253029,2.033843785,0.0
60,22.69477582,2.113854253,18.88528304,43.65845037,0.119228167,0.754194583,8.952353897,6.50359078,17.51736911,82.20629238,1.195644513,5.54961259,7.4363219,52.79667792,57.83850081,14.81348829,16.88393126,20.4063593,342.2929081,132.698351,0.0,222.6138143,3.486506736,223.0274444,1.213681594,4.764846683,0.090032552,303.2178636,13.9334927,15.77128789,4.067361907,14.52137928,219.0282565,249.9899771,4.3683366,3.122860828,7.215902648,17.41067518,8.863085628,1.839782326,8.556149527,0.521393944,9.477110687,20.25029269,1.863475103,0.230660646,6.358835558,21.75149759,3.065386737,12.54020457,50.22792236,20.66911984,0.113266758,13.45061863,0.119839593,34.60918538,0.165238011,17.67496429,0.275600493,0.0,0.135125256,1050.939121,43.53448365,11.71921165,56.76162589,32.5155082,37.47815135,13.07061706,0.182052239,2.428891755,0.979505246,0.31014609,15.95823154,0.976448114,0.928909704,61.7346633,25.13834181,0.910414052,45.39841732,11.83263126,0.554105262,15.23904113,4.327523882,2.794983369,0.916222604,1.431807997,387.8583977,93.26088342,50.28921786,1.755099757,4.078520441,0.792714452,2.426293192,4.945064642,0.0,9.200898767,0.0,8.9385968,0.0,5.450102928,1.540030487,0.787058757,19.43113404,0.267957662,425.291762,36.34273235,41.10543904,0.0,11.39362704,4.264699809,0.413630024,3.560030772,3.492926715,135.7891119,36.44667485,59.62035047,0.0,0.398497219,35.26646886,9.57295179,11.60808488,2.031005963,17.76255113,0.558690961,0.250990577,1.269779975,1.45657077,0.10913963,0.0,0.730501806,0.0
61,8.067552906,3.886750326,8.175967814,18.18150043,0.12544431,0.524539314,3.922832426,4.349073309,11.70139132,154.0570785,1.06610803,3.772939964,7.920695387,28.21856273,31.28318072,94.4106694,285.0448808,13.48863552,43.03127644,80.08034302,0.0,231.7966374,0.944373095,27.1440243,0.673588736,0.0,0.0,244.3712493,9.518424265,10.07752821,1.138946662,5.108820704,44.2933069,35.52889736,19.03549967,10.23888601,17.60907646,66.20778721,56.93317003,0.480364033,5.004452387,0.218347288,6.727456967,61.37531493,1.115510158,0.149049423,0.888563865,29.16917432,6.034815533,86.16236878,167.3612569,43.06516663,0.975396956,21.09487709,0.0,14.17992809,0.051594031,10.71604649,0.435514319,0.0,0.317488759,644.727946,26.43367903,7.266159348,40.73584789,11.11868226,36.58472031,6.053193799,0.269604103,0.0,0.0,0.17467783,13.84271221,1.943037947,36.04213994,310.1873602,19.09805321,2.01166138,54.39545187,6.174760127,0.333506513,211.8471141,38.06256893,41.97208133,7.737418552,10.66394664,72.0124529,82.23818749,57.16011632,2.216857248,3.360862149,0.469741732,0.0,1.268437563,5.77347322,0.621320274,1.424231303,0.0,0.0,4.272188086,10.12895363,0.254429388,14.42036302,0.238580241,619.2587044,90.82353539,37.55219269,27.49337996,39.42795607,5.409785884,7.34068406,0.0,1.080608313,117.3566931,3.03679768,58.52297434,0.0,0.0,222.1087622,32.21794316,65.00780447,0.0,10.50528656,0.0,4.707027974,0.774584895,1.797697899,0.131345588,0.054291758,0.078908518,0.327436627
62,15.68695352,0.724803401,13.46000208,30.01713292,0.087814707,8.102714627,6.794644469,6.506405608,24.92756963,127.8700197,1.239441858,2.128953179,14.96067424,63.46095803,105.8074233,56.37512295,25.97824677,10.27210685,17.52471608,173.6313702,0.022433337,243.3069529,3.857058051,3.155721101,1.246378482,1.783007512,0.0,294.9402292,9.187484531,4.809736926,1.175093602,18.5960555,16.11658143,16.37249858,1.517497164,2.113013703,0.000147588,74.5142468,10.55975536,1.598080071,17.21478182,0.816750565,17.69577027,181.3893199,1.40208355,0.0,0.784724025,91.32729478,13.76019554,191.8163938,495.9314151,25.73531735,3.415180351,17.08519978,0.496042401,10.42471257,0.310819785,27.84449377,0.274070437,0.0,0.128844099,57.60246261,1.845732302,0.457669588,111.9151944,41.36943445,25.96378317,18.81891299,0.116594316,6.111018048,0.0,2.073755364,4.191491874,0.673000104,87.09993909,259.6902253,39.87082852,7.83779463,170.614234,0.0,4.856079477,205.2443694,8.077034359,57.94589929,0.779853629,0.0,26.41820583,95.44779695,496.758054,33.82164973,12.03356655,0.0,0.86737316,6.616653652,0.0,0.23008929,0.715652961,4.84870009,8.875336456,0.0,6.142159061,0.543418066,39.12949529,0.0,11845.00018,12.81637193,18.2239868,89.53218508,59.15479048,4.188687707,3.347732753,3.699877106,0.0,430.8738528,4.046560712,59.21190694,4.487552885,0.0,1190.157588,235.7330451,129.502045,0.803467668,4.011434829,0.0,33.35866699,3.25578559,5.839161427,0.847596403,0.0,0.868553862,0.0
63,20.90999419,3.56122034,9.146371531,5.181997672,0.0,0.272541426,4.801107578,4.735059417,36.10385403,122.0035684,1.271612618,11.52985669,10.70703762,6.656578514,51.58083043,1.131724099,0.0,9.183662768,43.35672128,15.94469385,3.903891555,69.56652376,6.531717806,20.10888195,1.508718093,5.20889931,0.060667833,270.0356779,12.02429026,19.00665689,4.713167049,18.47864266,32.78289315,41.92128696,22.79496416,2.418921114,55.40123414,42.90588692,28.37120998,4.930792028,18.52632349,0.491094047,6.196653261,20.33912287,0.807791266,0.620778497,0.993134279,37.47676523,5.080699089,78.84962982,131.4927967,44.79289771,2.086268441,59.41328884,0.333765845,38.42685689,0.027829281,24.53485082,0.543598624,0.0,0.311131363,87.62679956,3.973835815,0.458441024,61.08490099,28.79365847,24.00924846,22.82372108,0.756956446,10.1901551,1.279404817,8.407411353,8.441548605,0.498886246,3.808344356,20.66472546,13.23208106,6.893869518,52.712369,10.62225107,0.76920133,4.312425401,0.825787535,1.083857735,0.0,0.0,29.35061515,368.6068061,115.1983815,16.18922047,1.170499564,0.0,0.0,10.51742745,0.0,0.799071425,0.362522769,0.403895633,34.62148099,0.0,7.782551228,0.291650866,23.43503763,0.150649175,135.2927922,44.6849201,11.25972714,0.0,0.515769343,3.428567433,0.0,4.054355201,6.589602711,75.94351076,1.22690024,171.3192809,1.554543643,3.359179759,75.07876223,0.009090898,12.89534675,8.501288795,2.553243778,0.0,0.249906944,5.237656234,5.498694891,0.179591627,2.337474085,0.0,0.0
64,16.01483743,1.397682368,13.53464554,2.073275654,0.029176892,0.097516352,3.297768982,2.303570271,11.42111513,97.3291205,2.798641286,5.890923812,12.62501301,18.19577113,53.49825078,254.1374427,357.1236038,194.3095225,4.072282855,318.4498668,0.000780131,513.1550717,2.111658091,29.14225468,3.122239549,17.10639646,0.047900032,604.823251,13.19013977,25.9649379,6.592729493,27.05493667,4.43114303,2.059545352,16.4404768,7.879789312,42.13330507,37.85709602,62.01337863,2.206521998,12.66199121,0.0,9.314761933,79.31355959,1.794300875,0.0,0.188167553,35.37113116,5.912611448,153.3933776,223.2826449,32.95397384,1.897278143,63.82172186,0.704926205,16.19270725,0.025120212,13.85996009,0.297697919,0.0,0.234039245,279.4909141,11.8932503,2.693947731,75.73088683,21.99001537,62.80474333,11.56871588,0.476503902,5.218138997,1.095459691,0.0,7.317627046,0.4192423,35.78397639,400.9229562,22.23513247,4.07087862,85.33242485,4.992057086,0.000780131,83.49911744,6.538276362,13.36036431,1.482716627,2.121955817,6.194238673,195.6694466,220.1867737,6.083616123,1.522347273,0.0,3.386859921,3.102424226,5.595098207,0.0,4.616658138,13.87369039,0.0,2.309967344,18.83235788,2.028808198,34.91007385,0.0,775.5461424,160.2795923,31.45066176,106.5526071,55.06350525,3.898937788,0.336860486,1.929575558,2.177189079,157.8666477,7.040212529,152.6525653,0.0,0.0,475.9887035,0.0,128.182046,0.0,1.950014986,0.0,1.925986957,0.9893619,2.033176931,0.445298669,0.787308019,0.0,0.250265966
