,0
0,ZNF549
1,ZNF557
2,ZNF652
3,ZNF655
4,ZNF846
5,ZRANB2
6,ZSCAN31
7,ZYG11A
8,ZNF71
9,ZNF598
10,ZNF622
11,ZNF90
12,ZNF706
13,ZWINT
14,ZPR1
15,ZNF57
16,ZP3
17,ZNF618
18,ZNF608
19,ZNF592
20,ZNF639
21,ZNF689
22,ZNF697
23,ZNF518B
24,ZNF707
25,ZNF714
26,ZNF584
27,ZNF542P
28,ZNF668
29,ZNF580
30,ZNF764
31,ZNF526
32,ZNF79
33,ZNF805
34,ZNF544
35,ZNF780A
36,ZNF672
37,ZNF595
38,ZNF7
39,ZNF670
40,ZNF788
41,ZNF823
42,ZNF563
43,ZNF600
44,ZNF521
45,ZNF853
46,ZNF703
47,ZNF880
48,ZNFX1
49,ZNHIT2
50,ZNF524
51,ZNF576
52,ZNF581
53,ZNF593
54,ZNRF1
55,ZNF559
56,ZNF606
57,ZNF790
58,ZNF85
59,ZNF558
60,ZNF654
61,ZNF664
62,ZNF674
63,ZNF680
64,ZNF682
65,ZNF738
66,ZRANB1
67,ZRSR2
68,ZNF711
69,ZNF879
70,ZNF613
71,ZNF688
72,ZNF768
73,ZNF773
74,ZNF784
75,ZSCAN18
76,ZNF646
77,ZSCAN21
78,ZNHIT3
79,ZNF630
80,ZNF839
81,ZNF564
82,ZNF786
83,ZNF554
84,ZNF589
85,ZNF662
86,ZNF692
87,ZNF577
88,ZNF70
89,ZNF596
90,ZNF610
91,ZNF671
92,ZNF702P
93,ZNF763
94,ZNF84
95,ZNF841
96,ZSCAN16
97,ZSCAN32
98,ZNF529
99,ZNF700
100,ZNF74
101,ZNF747
102,ZNF77
103,ZNF789
104,ZSCAN9
105,ZNF629
106,ZSWIM1
107,ZNF696
108,ZNF75A
109,ZSWIM3
110,ZNF532
111,ZNF574
112,ZSWIM4
113,ZNF710
114,ZNF750
115,ZNF586
116,ZNF814
117,ZNF830
118,ZNF568
119,ZSCAN2
120,ZNF579
121,ZNF691
122,ZSWIM7
123,ZNF653
124,ZUFSP
125,ZNF93
126,ZNF799
127,ZXDB
128,ZNF548
129,ZNF552
130,ZNF571
131,ZNF704
132,ZNF737
133,ZNF766
134,ZNF776
135,ZNF808
136,ZNF816
137,ZNF92
138,ZXDC
139,ZNF530
140,ZNF638
141,ZNF669
142,ZNF761
143,ZWILCH
144,ZNF546
145,ZNF565
146,ZNF587
147,ZNF599
148,ZNF615
149,ZNF619
150,ZNF627
151,ZNF740
152,ZNF770
153,ZNF772
154,ZSCAN22
155,ZSCAN25
156,ZYX
157,ZNF583
158,ZNF687
159,ZNF767P
160,ZNF785
161,ZNF83
162,ZNF862
163,ZSWIM8
164,ZZEF1
165,ZNF616
166,ZNF792
167,ZNF8
168,ZZZ3
