,0
0,FOXA1
1,CDC6
2,FOXC1
3,GABRP
4,KIF20A
5,GATA3
6,CA12
7,DEGS2
8,ERBB4
9,B3GNT5
10,IFRD1
11,MICALL1
12,RABEP1
13,RGMA
14,FAM171A1
15,HAPLN3
16,SKA1
17,MYB
18,SPRYD3
19,ARMT1
20,BCAS1
21,CLSTN2
22,ESR1
23,EXOC6
24,FBP1
25,GATA3-AS1
26,RARA
27,NAT1
28,KCNJ11
29,THSD4
30,ABAT
31,AGR2
32,APH1B
33,C5AR2
34,CMBL
35,HID1
36,INPP4B
37,MCCC2
38,SLC39A6
39,TBC1D9
40,TCEAL1
41,TRIM3
42,TTK
43,AURKB
44,BIRC5
45,BLM
46,BUB1
47,CCNA2
48,CCNB2
49,CCNE1
50,CDC20
51,CDC45
52,CDCA2
53,CDCA5
54,CDCA7
55,CDCA8
56,CENPA
57,CENPN
58,CENPO
59,CEP55
60,CKAP2L
61,DEPDC1
62,DLGAP5
63,EXO1
64,FAM64A
65,FAM83D
66,FOXM1
67,GTSE1
68,HJURP
69,KIF18B
70,KIF2C
71,KIFC1
72,MCM10
73,MELK
74,MYBL2
75,NCAPG
76,NDC80
77,ORC1
78,PLK1
79,RAD54L
80,RFC4
81,SGOL1
82,STIL
83,TTLL4
84,TICRR
85,TPX2
86,TRIP13
87,TROAP
88,ANP32E
89,CTPS1
90,MCM6
91,UBE2C
92,ARSG
93,CELSR1
94,DNALI1
95,KDM4B
96,RERG
97,XBP1
98,CDCA3
99,YBX1
100,AGR3
101,CCDC125
102,CCDC170
103,ERGIC1
104,FSIP1
105,MLPH
106,PRR15
107,SLC44A4
108,SLC7A8
109,SMIM14
110,SPDEF
111,SRARP
112,ZMYND10
113,AK8
114,MAPT
115,ZNF552
