,0
410,IFRD1
411,IFT140
412,IGBP1
413,IGF1R
414,IGFBP4
415,IGIP
416,IL34
417,IL6ST
418,ILF2
419,INAVA
420,INCENP
421,INPP4B
422,INPP5J
423,IQCG
424,IQGAP3
425,ITGA3
426,ITIH5
427,ITPK1
428,IVD
429,JADE2
430,JKAMP
431,JRKL
432,KAT6B
433,KCMF1
434,KCNE4
435,KCNJ11
436,KCNK15
437,KCNK5
438,KCNK6
439,KCNMA1
440,KCNMB1
441,KCTD3
442,KCTD6
443,KDM4B
444,KHDRBS3
445,KIAA0020
446,KIAA0040
447,KIAA0101
448,KIAA0232
449,KIAA0825
450,KIAA1211L
451,KIAA1324
452,KIAA1407
453,KIAA1467
454,KIAA1524
455,KIAA1549L
456,KIAA1755
457,KIAA1804
458,KIF11
459,KIF12
460,KIF13B
461,KIF14
462,KIF15
463,KIF16B
464,KIF18A
465,KIF18B
466,KIF20A
467,KIF23
468,KIF2C
469,KIF4A
470,KIF5C
471,KIFC1
472,KLHDC2
473,KLHDC3
474,KLHDC9
475,KNSTRN
476,KPNA2
477,KRT14
478,KRT18
479,KRT5
480,KRT6B
481,LAMA2
482,LAPTM4B
483,LBR
484,LCMT2
485,LDHB
486,LEO1
487,LFNG
488,LIMA1
489,LINC02693
490,LMNB1
491,LMO4
492,LMX1B
493,LONRF2
494,LPIN1
495,LRBA
496,LRIG1
497,LRP10
498,LRP8
499,LRRC17
500,LRRC46
501,LRRC8D
502,LRRFIP1
503,LRTOMT
504,LYAR
505,MACIR
506,MAD2L1
507,MAGED2
508,MAGOH
509,MALL
510,MAMDC2
511,MAML2
512,MAML3
513,MAN2B2
514,MAP2
515,MAP3K12
516,MAP7D3
517,MAPK9
518,MAPT
519,MARVELD2
520,MB21D1
521,MBOAT1
522,MCCC2
523,MCM10
524,MCM2
525,MCM3
526,MCM4
527,MCM5
528,MCM6
529,MCM7
530,MCUR1
531,MEGF9
532,MEIS3P1
533,MELK
534,MEMO1
535,METRN
536,METTL20
537,MFAP4
538,MFGE8
539,MFI2
540,MFSD7
541,MGC72080
542,MICALL1
543,MID1
544,MIEN1
545,MIR100HG
546,MISP
547,MKI67
548,MLPH
549,MMP7
550,MOAP1
551,MOB3B
552,MOXD1
553,MPP7
554,MPV17L
555,MPZL1
556,MPZL2
557,MRAS
558,MRGBP
559,MRPS5
560,MSANTD3
561,MSH2
562,MSH6
563,MSL3P1
564,MSN
565,MTBP
566,MTHFD1L
567,MTL5
568,MTMR2
569,MYB
570,MYBL2
571,MYH11
572,MYO10
573,MYO5C
574,MYRIP
575,N4BP2L1
576,NASP
577,NAT1
578,NAV3
579,NBR1
580,NCAM2
581,NCAPD2
582,NCAPG
583,NCAPG2
584,NCAPH
585,NCK1
586,NCK2
587,NDC80
588,NDRG2
589,NEK10
590,NEK11
591,NEK2
592,NEK9
593,NES
594,NFIL3
595,NFKBIE
596,NGFR
597,NIP7
598,NKAIN1
599,NME5
600,NMT2
601,NOP58
602,NOSTRIN
603,NOTCH1
604,NOVA1
605,NPDC1
606,NPEPPS
607,NPNT
608,NT5C2
609,NT5DC2
610,NTN4
611,NTRK2
612,NUBPL
613,NUDT12
614,NUDT16
615,NUDT5
616,NUF2
617,NUMA1
618,NUP93
619,NUSAP1
620,NXPH3
621,OCEL1
622,ODC1
623,OGN
624,OIP5
625,ORC1
626,ORC6
627,ORMDL2
628,ORMDL3
629,OSCP1
630,P3H2
631,P4HTM
632,PADI2
633,PAK1IP1
634,PALM
635,PAMR1
636,PAPD4
637,PAPSS1
638,PARD6B
639,PARPBP
640,PCBD2
641,PCNA
642,PDCD5
643,PDE7A
644,PDE9A
645,PDGFD
646,PDHA1
647,PDIA6
648,PDK1
649,PDSS1
650,PELI1
651,PEX11A
652,PGAP3
653,PGGT1B
654,PGM1
655,PGM5
656,PGPEP1
657,PGR
658,PHGDH
659,PHOSPHO2
660,PHYHD1
661,PIGH
662,PKMYT1
663,PLAGL1
664,PLCD4
665,PLEKHF2
666,PLIN5
667,PLK1
668,PLK4
669,PLOD1
670,PM20D2
671,PNPLA4
672,PODN
673,POLD4
674,POLQ
675,POLR2D
676,POLR2F
677,PPARA
678,PPP1CB
679,PPP1R3C
680,PRC1
681,PREX1
682,PRIM2
683,PRKAG1
684,PRKCA
685,PRKD3
686,PRKX
687,PROM1
688,PROS1
689,PRR11
690,PRR15
