,0
280,ZNF3
281,ZNF559
282,ZNF711
283,ZNF77
284,ZSCAN31
285,VAMP2
286,VWA8
287,WIPF2
288,XPC
289,ZFPM1
290,ZFYVE21
291,ZNF254
292,ZNF266
293,ZNF273
294,ZNF275
295,ZNF451
296,ZNF596
297,ZNF646
298,ZNF84
299,ZNFX1
300,ZRANB2
301,ZSCAN30
302,VAMP1
303,WBP4
304,YAE1D1
305,ZCCHC9
306,ZEB1-AS1
307,ZFP82
308,ZNF146
309,ZNF204P
310,ZNF32
311,ZNF362
312,ZNF48
313,ZNF517
314,ZNF747
315,ZNF789
316,UTP14A
317,VPS4A
318,WBSCR22
319,WDR45
320,WNK4
321,YDJC
322,ZBTB8OS
323,ZC3H3
324,ZCCHC17
325,ZMYND10
326,ZNF574
327,ZNF629
328,ZSWIM1
329,VPS37C
330,WASH5P
331,WDR27
332,WDR59
333,WDR70
334,XRCC3
335,YBX2
336,YTHDF1
337,ZC3H8
338,ZNF137P
339,ZNF213
340,ZNF232
341,ZNF319
342,ZNF433
343,ZNF691
344,ZNF74
345,ZNF823
346,ZNF830
347,ZSCAN16
348,ZSWIM3
349,WIPI2
350,XAB2
351,YBX1
352,ZBTB12
353,ZFAND2B
354,ZNF593
355,ZSWIM4
356,USP32P1
357,VIPR1
358,WBP1
359,ZCRB1
360,ZMAT2
361,ZNF174
362,ZNHIT3
363,WDR73
364,WHAMM
365,ZBTB42
366,ZBTB7A
367,ZNF329
368,ZNF34
369,ZNF564
370,ZNF595
371,ZNF75A
372,ZNF764
373,ZNF814
374,ZNF839
375,ZSCAN2
376,ZSWIM7
377,WRAP73
378,XKR8
379,ZDHHC24
380,ZFTA
381,ZMIZ2
382,ZNF18
383,WSB1
384,ZNF341
385,ZNF343
386,ZNF710
387,YBX3
388,WDR41
389,WRAP53
390,YES1
391,YWHAB
392,ZC3H15
393,ZNF335
394,ZWINT
395,ZNF707
396,ZNRD1
397,USP35
398,VWA5A
399,WBP1L
400,WDHD1
401,WDR81
402,XRCC2
403,ZBED1
404,ZBTB22
405,ZBTB7B
406,ZFYVE27
407,ZNF211
408,ZNF324
409,ZNF324B
410,ZNF497
411,ZNF577
412,ZNF584
413,ZNF662
414,UVRAG
415,VDAC3
416,VPS29
417,WDR90
418,ZFAND3
419,ZNF446
420,USP47
421,USP7
422,WASH7P
423,WDR53
424,XPNPEP3
425,ZC3H4
426,ZFAND1
427,ZNF132
428,ZNF133
429,ZNF160
430,ZNF17
431,ZNF20
432,ZNF311
433,ZNF337
434,ZNF528
435,ZNF552
436,ZNF563
437,ZNF568
438,ZNF610
439,ZNF689
440,ZNF692
441,ZNF76
442,ZNF763
443,ZNF766
444,ZNF772
445,ZNF808
446,ZNF92
447,ZXDC
448,ZWILCH
449,VAPB
450,VCP
451,VDAC1
452,VPS9D1
453,VRK1
454,WAC
455,WDR33
456,WDR34
457,WDR5
458,WDR62
459,WWP2
460,XYLB
461,ZBTB24
462,ZCCHC8
463,ZDHHC12
464,ZDHHC23
465,ZFP64
466,ZMYND19
467,ZNF276
468,ZNF320
469,ZNF398
470,ZNF530
471,ZNF565
472,ZNF638
473,ZNF669
474,ZNF682
475,ZNF687
476,ZNF706
477,ZNF767P
478,ZYG11A
479,ZNF821
480,ZSCAN9
481,USP22
482,USP25
483,USP27X
484,USP45
485,UVSSA
486,VAMP4
487,VHL
488,VPRBP
489,VPS53
490,WDR31
491,WDR37
492,WDR47
493,WWP1
494,YTHDC2
495,ZBTB10
496,ZBTB25
497,ZBTB3
498,ZBTB4
499,ZBTB40
500,ZC3H7A
501,ZC3H7B
502,ZDHHC17
503,ZFP3
504,ZFP69
505,ZHX1
506,ZMIZ1
507,ZNF12
508,ZNF134
509,ZNF181
510,ZNF2
511,ZNF200
512,ZNF223
513,ZNF224
514,ZNF24
515,ZNF251
516,ZNF30
517,ZNF302
518,ZNF304
519,ZNF322
520,ZNF331
521,ZNF345
522,ZNF415
523,ZNF417
524,ZNF43
525,ZNF440
526,ZNF441
527,ZNF461
528,ZNF470
529,ZNF471
530,ZNF480
531,ZNF493
532,ZNF521
533,ZNF529
534,ZNF546
535,ZNF548
536,ZNF589
537,ZNF599
538,ZNF615
539,ZNF704
540,ZNF709
541,ZNF740
542,ZNF780B
543,ZNF83
544,ZNF862
545,ZSCAN32
546,ZUFSP
547,ZXDB
548,USP20
549,VGLL4
550,WASH8P
551,ZBTB17
552,ZC3H18
553,ZC3HC1
554,ZNF219
555,ZNF394
556,ZNF408
557,ZNF513
558,ZYX
559,ZNRF1
560,USP19
561,VAMP3
562,VMAC
563,VPS16
564,VSTM4
565,WDR1
566,WDR20
567,WDR6
568,WWC1
569,ZC3H12A
570,ZDHHC11
571,ZFP36L1
572,ZFYVE1
573,ZNF263
574,ZNF395
575,ZNF418
576,ZNF436
577,ZNF500
578,ZNF586
579,ZNF613
580,ZNF746
581,ZNF785
582,ZNF786
583,ZSWIM8
584,ZZEF1
585,VBP1
586,VPS33A
587,WDR60
588,WDR76
589,WHSC1
590,WWTR1
591,XYLT1
592,ZBTB46
593,ZC3H12C
594,ZHX3
595,ZNF496
596,ZNF516
597,ZNF583
598,ZNF600
599,ZNF792
600,ZNF880
601,ZZZ3
