,0
0,ACTR3B
1,EGFR
2,FOXC1
3,KRT5
4,MYC
5,UBE2C
6,MMP11
7,BLVRA
8,FOXA1
9,PGR
10,TMEM45B
11,ERBB2
12,MDM2
13,CDH3
14,CDC6
15,MLPH
16,GRB7
17,KRT17
18,BAG1
19,CXXC5
20,GPR160
21,KRT14
22,SFRP1
23,BCL2
24,ESR1
25,MAPT
26,NAT1
27,SLC39A6
28,PHGDH
29,ANLN
30,BIRC5
31,CCNE1
32,CDC20
33,CENPF
34,CEP55
35,FGFR4
36,KIF2C
37,MELK
38,RRM2
39,TYMS
40,UBE2T
