,0
417,HIST2H2AA3
418,HIST2H2BE
419,HJURP
420,HLA-A
421,HLA-DQA1
422,HLA-DRB6
423,HM13
424,HMGB2
425,HMGB3
426,HN1
427,HOMER2
428,HOXB2
429,HOXC10
430,HOXC11
431,HOXC8
432,HPN
433,HR
434,HRASLS5
435,HS6ST3
436,HSPA1A
437,HSPA1B
438,HSPA4L
439,HSPB8
440,ID1
441,ID4
442,IDO1
443,IER3
444,IFI27
445,IFNGR1
446,IFRD1
447,IGF1R
448,IL17RB
449,IL17RD
450,IL20RA
451,IL2RB
452,IL32
453,IL33
454,IL6ST
455,INAVA
456,IQGAP3
457,IRS1
458,ITGA3
459,ITGA7
460,ITGAX
461,ITGB4
462,ITGB6
463,ITGB8
464,ITPKC
465,JPH1
466,JUNB
467,KAT6A
468,KAZALD1
469,KCNC3
470,KCNE4
471,KCNK1
472,KCNK5
473,KCNMA1
474,KCNMB1
475,KDELR3
476,KHDRBS3
477,KIAA0101
478,KIAA0226L
479,KIAA1467
480,KIAA1524
481,KIAA1683
482,KIAA1804
483,KIF12
484,KIF13B
485,KIF14
486,KIF18A
487,KIF18B
488,KIF20A
489,KIF20B
490,KIF5C
491,KIFC1
492,KIT
493,KITLG
494,KLC3
495,KLF8
496,KLHDC7A
497,KLHDC7B
498,KMO
499,KRT14
500,KRT15
501,KRT17
502,KRT18
503,KRT23
504,KRT5
505,KRT6B
506,KRTCAP3
507,KYNU
508,LAMA1
509,LAMP5
510,LGR4
511,LINGO1
512,LITAF
513,LMO4
514,LMX1B
515,LNX1
516,LOC642846
517,LONRF2
518,LPIN1
519,LPL
520,LRG1
521,LRP2
522,LRRC59
523,LRRK2
524,LRRN1
525,LTB
526,LTF
527,LYNX1
528,LYPD6
529,LYZ
530,MACF1
531,MAL2
532,MAOB
533,MAP1LC3A
534,MAP2
535,MAPK15
536,MAPK8IP1
537,MAPT
538,MARC1
539,MATN2
540,MATN3
541,MBOAT1
542,MDFI
543,MED24
544,MELK
545,MEST
546,MFAP4
547,MFGE8
548,MFSD2A
549,MFSD7
550,MGLL
551,MGP
552,MICAL1
553,MID1IP1
554,MIEN1
555,MIER1
556,MINA
557,MIR143HG
558,MIR205HG
559,MLF1
560,MLLT3
561,MLPH
562,MME
563,MMP1
564,MMP11
565,MMP7
566,MMP9
567,MOB1B
568,MOCOS
569,MPP7
570,MPV17L
571,MRGPRF
572,MRPL21
573,MSH5
574,MSL3P1
575,MST1R
576,MSX2
577,MT1E
578,MTL5
579,MTURN
580,MUC1
581,MUC20
582,MUC5B
583,MUCL1
584,MVD
585,MVP
586,MYBL1
587,MYBL2
588,MYC
589,MYCL
590,MYH11
591,MYH14
592,MYNN
593,MYO19
594,MYO7A
595,MZB1
596,NADSYN1
597,NAPSB
598,NAT1
599,NAV3
600,NCAM2
601,NCAPG
602,NCBP2-AS2
603,NDC80
604,NDUFA4L2
605,NEK10
606,NEK2
607,NELL2
608,NES
609,NEURL1B
610,NF1
611,NFE2L3
612,NFIB
613,NFIX
614,NFKBIZ
615,NGFR
616,NHS
617,NIPAL3
618,NISCH
619,NKAIN1
620,NLRP2
621,NME1-NME2
622,NOVA1
623,NPNT
624,NPTXR
625,NPY1R
626,NRCAM
627,NRN1
628,NSMCE4A
629,NTN4
630,NTRK2
631,NUF2
632,NXPH3
633,OAT
634,OBSCN
635,OBSL1
636,OLFM1
637,OLFM2
638,OPLAH
639,ORC6
640,ORMDL3
641,OSBP2
642,OSCP1
643,OVOL1
644,OXTR
645,P3H3
646,PABPC1L
647,PACSIN1
648,PACSIN3
649,PADI2
650,PAMR1
651,PARD6B
652,PARM1
653,PAX8-AS1
654,PBX1
655,PCDHB16
656,PCDHB2
657,PCDHGB5
658,PCDHGB7
659,PCSK6
660,PDE1B
661,PDE3B
662,PDE7A
663,PDGFA
664,PDGFRA
665,PDLIM3
666,PDLIM4
667,PDLIM5
668,PDZK1
669,PEG10
670,PEG3
671,PERP
672,PFKFB2
673,PGAP1
674,PGAP3
675,PGR
676,PHGDH
677,PHLDA1
678,PHLPP1
679,PHYHD1
680,PI15
681,PIGR
682,PIGZ
683,PINK1
684,PIP
685,PITPNM1
686,PITX1
687,PLA2G16
688,PLAT
689,PLCH2
690,PLD4
691,PLEKHB1
692,PLIN1
693,PLIN4
694,PLOD1
695,PLXNB3
696,PMAIP1
697,POLB
698,POLE2
699,POLQ
700,POU2AF1
701,PPM1H
702,PPP1R1B
703,PPP1R9A
704,PRC1
705,PRDX1
706,PRKAA2
707,PRKAR2B
708,PRKDC
709,PRLR
710,PRODH
711,PROM1
712,PRRT3
713,PRSS16
714,PRUNE
715,PSMD3
716,PSMG3-AS1
717,PTGDS
718,PTGER3
719,PTN
720,PTPRT
721,PVR
722,PVT1
723,PXMP4
724,QSER1
725,RAB11FIP1
726,RAB27B
727,RAB38
728,RAC3
729,RAMP3
730,RAP1B
731,RAP1GAP
732,RAP1GAP2
733,RARRES1
734,RASA4
735,RASSF8
736,RBP1
737,RCAN3
738,RDH10
739,REEP6
740,RELB
741,RERG
742,RET
743,RETSAT
744,RGMA
745,RGS10
746,RGS11
747,RGS16
748,RGS2
749,RGS4
750,RGS5
751,RIMS4
752,RNASE1
753,RNF39
754,RORC
755,RPL13
756,RPL13A
757,RPL22
758,RPL27A
759,RPL39L
760,RPL41
761,RPLP1
762,RPP25
763,RPS12
764,RPS15
765,RPS18
766,RPS20
767,RPS27
768,RPS28
769,RPS3A
770,RPS4X
771,RPS6KA1
772,RPS8
773,RSF1
774,RTN4RL1
775,S100A1
776,S100A16
777,S100A9
778,S100P
779,SAA1
780,SAMD12
781,SAPCD2
782,SARM1
783,SARS
784,SAT1
785,SBK1
786,SCAND1
787,SCGB1D2
788,SCGB2A2
789,SCIN
790,SCNN1A
791,SCNN1B
792,SCRN1
793,SCUBE2
794,SDC1
795,SDK1
796,SDR16C5
797,SEC16B
798,SELM
799,SEMA6D
800,SEPT3
801,SEPT4
802,SERHL2
803,SERPINA1
804,SERPINA11
805,SERPINA3
806,SERPINA5
807,SERPINB5
808,SERPINE1
809,SERPINH1
810,SEZ6L2
811,SFRP1
812,SGK3
813,SGOL1
814,SHC2
815,SHISA2
816,SIAH2
817,SIM2
818,SIX2
819,SKA1
820,SLC16A14
821,SLC16A3
822,SLC22A17
823,SLC27A2
824,SLC2A1
825,SLC2A3
826,SLC34A2
827,SLC38A1
828,SLC39A6
829,SLC39A8
830,SLC40A1
831,SLC41A1
832,SLC44A1
833,SLC44A4
834,SLC52A3
835,SLC5A1
836,SLC6A9
837,SLC7A2
838,SLC7A5
839,SLFN13
840,SLITRK6
841,SLPI
842,SMARCA1
843,SMPDL3B
844,SMTN
845,SMYD3
846,SNAPC2
847,SNRPN
848,SNX11
849,SOCS3
850,SOD2
851,SOD3
852,SPAG16
853,SPAG5
854,SPATA18
855,SPC25
856,SPDEF
857,SPEG
858,SPP1
859,SPTBN2
860,SPTBN5
861,SPTSSB
862,SRARP
863,SRC
864,SRPX
865,SSC5D
866,ST6GALNAC5
867,ST8SIA6
868,STAC2
869,STARD3
870,STC1
871,STC2
872,STEAP2
873,STOX1
874,SULT1A1
875,SULT2B1
876,SUSD2
877,SUSD4
878,SVEP1
879,SYAP1
880,SYCP2
881,SYNPO2
882,SYT1
883,SYT12
884,SYT13
885,SYT17
886,SYT9
887,TCF19
888,TFAP2B
889,TFCP2L1
890,TFF1
891,TFF3
892,TGFA
893,TGFBR3
894,TGM2
895,THBS4
896,THNSL2
897,THRB
898,THRSP
899,THSD4
900,TIMP1
901,TINCR
902,TM2D2
903,TMC5
904,TMEM181
905,TMEM184A
906,TMEM26
907,TMEM45B
908,TMEM63C
909,TMPO
910,TMPRSS13
911,TNFRSF11B
912,TNFRSF18
913,TNFRSF21
914,TNK1
915,TNNT1
916,TNS4
917,TOP2A
918,TP63
919,TPD52L1
920,TPM1
921,TPM2
922,TPPP
923,TPRG1
924,TPSAB1
925,TPSB2
926,TPT1
927,TPX2
928,TRIM2
929,TRIM58
930,TRNP1
931,TROAP
932,TRPS1
933,TRPV4
934,TSPAN1
935,TSPYL1
936,TSPYL5
937,TTC39A
938,TTK
939,TTLL12
940,TUBA1A
941,TUBB3
942,TUSC3
943,UBB
944,UBE2C
945,UBE2T
946,UBXN10
947,UCHL1
948,UCP2
949,UHRF1
950,UNC13D
951,UPK3BL
952,UVRAG
953,VANGL2
954,VASH2
955,VAT1
956,VTCN1
957,VWA5A
958,WDFY1
959,WDFY4
960,WDR62
961,WISP2
962,WLS
963,WNK2
964,WNK4
965,WNT5A
966,XIST
967,YPEL2
968,ZBED6CL
969,ZBTB18
970,ZBTB7C
971,ZC4H2
972,ZNF229
973,ZNF486
974,ZNF629
975,ZNF718
976,ZNHIT2
