,0
0,uc002qtj.2
1,uc001jcp.3
2,uc010gbd.1
3,uc001qnw.2
4,uc003qph.2
5,uc003oxv.3
6,uc004eia.1
7,uc002rnr.2
8,uc010hdv.1
9,uc002esj.2
10,uc010ijv.2
11,uc010ztb.1
12,uc011efr.1
13,uc003hdm.2
14,uc003xrz.2
15,uc004cyk.3
16,uc002kqo.1
17,uc002iom.2
18,uc001rja.2
19,uc001fdm.1
20,uc010dwd.2
21,uc009vsm.1
22,uc003ywg.1
23,uc001gez.2
24,uc003xqi.2
25,uc003eqg.1
26,uc002nku.2
27,uc003tam.1
28,uc003pof.2
29,uc003zlw.3
30,uc001mlg.2
31,uc003mal.2
32,uc002zhk.2
33,uc010wnh.1
34,uc010uua.1
35,uc001yqy.2
36,uc010yyk.1
37,uc010jhr.1
38,uc010xqe.1
39,uc002qaf.2
40,uc003kgr.3
41,uc003upd.1
42,uc011dzi.1
43,uc001wyg.1
44,uc009xjk.1
45,uc001yon.3
46,uc002dzj.1
47,uc001plz.2
48,uc002tna.2
49,uc003itb.2
50,uc010obp.1
51,uc003bzj.3
52,uc003cmu.2
53,uc003sor.3
54,uc002vyo.1
55,uc001otg.2
56,uc004cvv.3
57,uc002imf.2
58,uc001qkz.2
59,uc003eup.1
60,uc004afy.3
61,uc011bqh.1
62,uc010obl.1
63,uc011dcb.1
64,uc003prs.2
65,uc001nkm.1
66,uc001zpp.1
67,uc002umc.2
68,uc001eer.1
69,uc003aug.2
70,uc009xbt.2
71,uc010fbw.2
72,uc003kyu.1
73,uc003jkp.1
74,uc009wva.2
75,uc001mpr.3
76,uc001iva.3
77,uc001nlr.3
78,uc011bvu.1
79,uc010urb.1
80,uc002twh.2
81,uc001csy.2
82,uc001zyn.3
83,uc002uuz.1
84,uc001xqc.2
85,uc001xfq.2
86,uc003mbr.2
87,uc003iev.1
88,uc010vnh.1
89,uc002npo.3
90,uc003ncr.1
91,uc010kzw.1
92,uc003jbt.1
93,uc010cef.2
94,uc003ahf.2
95,uc003egv.3
96,uc001bqh.2
97,uc002ivn.2
98,uc011kbt.1
99,uc001rhb.2
100,uc003nky.2
101,uc011mso.1
102,uc001lpp.1
103,uc010phm.1
104,uc002yze.1
105,uc003qox.1
106,uc010mkw.1
107,uc002evr.2
108,uc010goj.2
109,uc002myp.2
110,uc001vhq.1
111,uc002ihf.2
112,uc003iaz.2
113,uc010qgx.1
114,uc003ygt.3
115,uc002heo.1
116,uc001exr.2
117,uc010joz.2
118,uc001ooo.3
119,uc001kan.3
120,uc002ess.3
121,uc001hqk.2
122,uc010eom.2
123,uc001agh.2
124,uc011dez.1
125,uc003pry.3
126,uc003xwv.2
127,uc001qqk.2
128,uc001iiq.2
129,uc002dqc.2
130,uc002run.1
131,uc002etv.1
132,uc003adk.2
133,uc010afr.1
134,uc003vgf.2
135,uc010qkw.1
136,uc002fbe.2
137,uc010tup.1
138,uc003oco.2
139,uc002vdo.2
140,uc001tuc.2
141,uc002gqt.1
142,uc004bfa.2
143,uc002atr.1
144,uc011cuc.1
145,uc011edw.1
146,uc001ptf.2
147,uc011kti.1
148,uc003tix.2
149,uc001afm.2
150,uc010yro.1
151,uc003hbw.1
152,uc002mfv.1
153,uc010bsv.2
154,uc001xkc.3
155,uc004dsz.3
156,uc003bth.3
157,uc004dgx.2
158,uc001xif.1
159,uc001bdy.1
160,uc001sgf.2
161,uc011dky.1
162,uc010cws.1
163,uc003mwy.1
164,uc001cwm.1
165,uc003hmx.2
166,uc002zrp.2
167,uc002rfb.2
168,uc003eds.2
169,uc001nrk.2
170,uc003vrc.2
171,uc009wzu.1
172,uc002fdf.1
173,uc003aea.2
174,uc002rgl.2
175,uc001tkj.3
176,uc003yyu.2
177,uc010bxx.2
178,uc010wsx.1
179,uc003qrz.2
180,uc002tbp.2
181,uc002vpr.3
182,uc003xvp.2
183,uc003ust.3
184,uc011ehd.1
185,uc011kzh.1
186,uc010uwn.1
187,uc002ugs.3
188,uc001meh.2
189,uc010xfw.1
190,uc002dyn.2
191,uc001izz.1
192,uc003pbs.1
193,uc002qjk.1
194,uc011ebj.1
195,uc002jyu.1
196,uc001dof.2
197,uc010yhl.1
198,uc001una.3
199,uc002npi.2
200,uc001htf.2
201,uc010ouh.1
202,uc010epv.2
203,uc001ajp.2
204,uc001uwz.2
205,uc003iik.2
206,uc001yux.2
207,uc003lwm.3
208,uc010rpo.1
209,uc001dxg.2
210,uc003omp.1
211,uc001hzv.1
212,uc001xxw.1
213,uc003xpk.2
214,uc001mvi.2
215,uc003ono.1
216,uc001gsz.1
217,uc010pby.1
218,uc004awp.1
219,uc003pdi.3
220,uc009yxg.1
221,uc003czr.2
222,uc003atp.2
223,uc002fsm.2
224,uc004bws.1
225,uc001nsy.1
226,uc001zxz.2
227,uc003gox.1
228,uc011jxl.1
229,uc001ubi.2
230,uc001xbb.2
231,uc002rkk.2
232,uc001ovw.2
233,uc009yva.1
234,uc001xsr.2
235,uc003voa.3
236,uc002lei.3
237,uc002ucw.1
238,uc002zbd.2
239,uc003jok.2
240,uc003evo.2
241,uc001vnq.2
242,uc001wwl.2
243,uc002tlw.2
244,uc003kvv.1
245,uc001gzq.2
246,uc004fdo.2
247,uc010fkz.1
248,uc010ovj.1
249,uc001gjt.2
250,uc001xzt.3
251,uc010grl.2
252,uc002mjx.2
253,uc002uai.1
254,uc010cya.1
255,uc002jbg.2
256,uc001bpd.1
257,uc001wpm.2
258,uc003vpg.1
259,uc009wmo.2
260,uc001xox.2
261,uc010ppw.1
262,uc002yfx.1
263,uc010rec.1
264,uc010cqg.1
265,uc001ase.2
266,uc002uej.2
267,uc002vkb.1
268,uc010qps.1
269,uc010hvw.2
270,uc010sgv.1
271,uc003ywo.2
272,uc010tqg.1
273,uc003asv.1
274,uc004dhd.2
275,uc002rsw.3
276,uc002sjp.2
277,uc001afi.2
278,uc009xlt.2
279,uc001qst.2
280,uc003bnd.3
281,uc003ejd.1
282,uc002uba.2
283,uc010hus.1
284,uc001inh.2
285,uc009vls.2
286,uc010dcc.1
287,uc003aat.1
288,uc003skv.3
289,uc004anp.3
290,uc009vse.2
291,uc004fjl.1
292,uc009zos.2
293,uc002lpr.2
294,uc001gfb.2
295,uc001hpi.3
296,uc002jtu.3
297,uc001smg.1
298,uc002pqg.2
299,uc001uqj.2
300,uc002kcd.2
301,uc010myy.2
302,uc002fes.2
303,uc003vri.2
304,uc002mjl.1
305,uc001awh.2
306,uc003uak.2
307,uc010ksc.2
308,uc010jya.2
309,uc011ljb.1
310,uc001crw.3
311,uc010sdz.1
312,uc002yph.2
313,uc011bjy.1
314,uc010sxy.1
315,uc003jjp.1
316,uc010mei.2
317,uc001nyl.2
318,uc003mlx.2
319,uc001xju.2
320,uc002hyy.2
321,uc010ppl.1
322,uc003xsn.2
323,uc009ynr.2
324,uc004ebo.2
325,uc001brn.1
326,uc001fuo.1
327,uc001uxs.2
328,uc003jvt.3
329,uc001wql.1
330,uc001xai.2
331,uc003xtr.2
332,uc003wyi.3
333,uc010ndh.2
334,uc003wqs.2
335,uc002ihp.1
336,uc009yht.2
337,uc003ehj.2
338,uc001xln.1
339,uc003cjo.2
340,uc001kpc.2
341,uc010pmo.1
342,uc010sbf.1
343,uc002ojr.1
344,uc004fkz.2
345,uc004aol.2
346,uc001iwu.1
347,uc001ilb.2
348,uc003mhu.2
349,uc002ejz.2
350,uc011cin.1
351,uc010xhm.1
352,uc003mhi.3
353,uc003zzx.2
354,uc010xhi.1
355,uc002eic.2
356,uc001xxo.3
357,uc010ves.1
358,uc001xgr.2
359,uc001vus.2
360,uc004fmt.2
361,uc011bxq.1
362,uc010pxu.1
363,uc001xce.2
364,uc002dgb.3
365,uc001nsx.1
366,uc003jdp.3
367,uc002vlq.2
368,uc001itw.2
369,uc002dso.3
370,uc001noz.2
371,uc003dri.2
372,uc002bda.2
373,uc002sfu.2
374,uc002dsc.2
375,uc010bsa.1
376,uc002ewi.3
377,uc011ksz.1
378,uc003tjz.3
379,uc002kvy.2
380,uc010drw.1
381,uc002zno.1
382,uc001kwf.3
383,uc003phz.2
384,uc011cfr.1
385,uc002zml.2
386,uc003aqw.1
387,uc001hmz.1
388,uc010fdn.1
389,uc004fmp.1
390,uc003inm.3
391,uc003fll.2
392,uc003aem.2
393,uc003wfl.2
394,uc003cmg.2
395,uc010sae.1
396,uc002ihe.2
397,uc001jdz.2
398,uc010smx.1
399,uc001isg.1
400,uc010gvp.2
401,uc010xin.1
402,uc002sql.3
403,uc003ghe.2
404,uc001bbh.2
405,uc010csi.2
406,uc002gdx.3
407,uc003vdp.2
408,uc001ggw.1
409,uc002dmr.2
410,uc003abx.3
411,uc001vci.2
412,uc002bwe.2
413,uc009zkq.2
414,uc001xbu.2
415,uc003syz.1
416,uc002ena.2
417,uc001hir.1
418,uc010epq.1
419,uc002qpe.1
420,uc001ucl.2
421,uc003lti.2
422,uc002lpm.1
423,uc004fis.2
424,uc001vbl.3
425,uc003iai.2
426,uc002ald.2
427,uc001ukr.1
428,uc001hpo.2
429,uc001qlc.2
430,uc004bqh.1
431,uc003woe.3
432,uc001mvt.2
433,uc001lfu.1
434,uc010agn.1
435,uc002tzd.3
436,uc002urv.2
437,uc002max.2
438,uc003gdl.1
439,uc001ote.2
440,uc002omk.2
441,uc011mvq.1
442,uc001nlp.3
443,uc002pyf.1
444,uc002rfz.1
445,uc010syk.1
446,uc002cmd.2
447,uc004eyg.3
448,uc002knr.2
449,uc002egl.1
450,uc003ayo.2
451,uc002uvu.1
452,uc009xcp.1
453,uc002qbb.1
454,uc001whm.1
455,uc001htm.2
456,uc010bgj.2
457,uc010zgu.1
458,uc003cyh.2
459,uc001qfb.2
460,uc002axg.1
461,uc003pxh.2
462,uc003ifo.2
463,uc002dum.2
464,uc003jct.2
465,uc003vty.3
466,uc001pfy.2
467,uc004dfl.3
468,uc011cjk.1
469,uc002wdr.3
470,uc001zxh.2
471,uc002edi.1
472,uc001oih.1
473,uc009xcg.2
474,uc003kxo.2
475,uc010zhf.1
476,uc003gnn.1
477,uc001vum.1
478,uc002afj.2
479,uc004dht.3
480,uc001ald.2
481,uc010lyr.2
482,uc001fnt.2
483,uc009yjp.2
484,uc004chv.3
485,uc002gzj.1
486,uc010idq.1
487,uc009zzb.2
488,uc011bmp.1
489,uc002ayd.2
490,uc001skv.2
491,uc009xei.1
492,uc002fnv.2
493,uc011mkc.1
494,uc001dbi.3
495,uc010jik.2
496,uc010ewe.2
497,uc003gfy.2
498,uc011ayi.1
499,uc010rhn.1
500,uc002htm.1
501,uc003ftj.2
502,uc001eds.2
503,uc010sho.1
504,uc010rxx.1
505,uc002ldd.2
506,uc001lsu.1
507,uc002mok.2
508,uc003uem.2
509,uc001ryq.3
510,uc010hrw.1
511,uc002odg.1
512,uc004caj.2
513,uc011btv.1
514,uc010pea.1
515,uc002fli.3
516,uc010jvs.2
517,uc002lqa.1
518,uc003sny.2
519,uc010nbi.2
520,uc010vpq.1
521,uc010bdv.2
522,uc001soc.2
523,uc001hlt.3
524,uc001aps.2
525,uc002mex.1
526,uc010jvz.1
527,uc002urn.1
528,uc009vrx.2
529,uc001nwe.2
530,uc002alv.2
531,uc003mcr.2
532,uc003nvn.2
533,uc002tmc.1
534,uc003kli.1
535,uc001dmi.2
536,uc010dkf.2
537,uc010cid.2
538,uc003cpn.3
539,uc010yjx.1
540,uc001jhb.1
541,uc010aci.2
542,uc003zam.2
543,uc003mhw.2
544,uc010wsn.1
545,uc003zst.2
546,uc001phm.2
547,uc001ook.1
548,uc002xtb.1
549,uc011mkd.1
550,uc003ytk.2
551,uc001edf.1
552,uc010qdv.1
553,uc001fwd.1
554,uc011kgj.1
555,uc010mly.1
556,uc010rnq.1
557,uc001rpg.2
558,uc001zfg.1
559,uc004dmk.1
560,uc010zyq.1
561,uc002ggi.3
562,uc002puy.2
563,uc003idw.3
564,uc009zhk.2
565,uc010ryn.1
566,uc002rjg.2
567,uc010xeh.1
568,uc002hwr.2
569,uc003jnt.2
570,uc003lrh.2
571,uc002dqj.2
572,uc001umt.2
573,uc003wju.2
574,uc002zso.2
575,uc002xhl.2
576,uc001yns.2
577,uc001trq.1
578,uc011dpd.1
579,uc001blu.2
580,uc003xbr.1
581,uc002mvj.2
582,uc010yel.1
583,uc004aye.1
584,uc010ogs.1
585,uc010xrp.1
586,uc002jbx.2
587,uc001aff.1
588,uc003zxh.1
589,uc001wlj.2
590,uc010fil.2
591,uc002nvk.2
592,uc001kqv.1
593,uc010umo.1
594,uc001znu.3
595,uc002qse.2
596,uc003stm.2
597,uc004dvh.2
598,uc001msr.2
599,uc003gzy.2
600,uc001ztb.2
601,uc010lgj.2
602,uc001bxo.1
603,uc001vxo.3
604,uc011mkz.1
605,uc003nzu.2
606,uc001ypg.1
607,uc001ajg.2
608,uc003juu.1
609,uc001reg.1
610,uc003gfi.3
611,uc001mxm.2
612,uc010bna.2
613,uc001ktb.2
614,uc010zps.1
615,uc002qai.2
616,uc002swk.3
617,uc002zpb.2
618,uc001ltt.1
619,uc001oyj.2
620,uc002nec.1
621,uc011cuq.1
622,uc011bfs.1
623,uc011kuv.1
624,uc011lmb.1
625,uc010gfg.1
626,uc011lcp.1
627,uc003vau.2
628,uc003zxb.2
629,uc001nrz.1
630,uc001fft.2
631,uc003knj.1
632,uc010ern.2
633,uc010czy.1
634,uc001ski.2
635,uc002yge.2
636,uc001csz.2
637,uc002ykh.1
638,uc001mga.2
639,uc001gst.1
640,uc003dlf.2
641,uc002cgy.2
642,uc001rlj.3
643,uc004bxc.2
644,uc001tiw.2
645,uc003tlr.2
646,uc002zmj.1
647,uc002guy.2
648,uc011lkp.1
649,uc001zwy.2
650,uc010qof.1
651,uc003wuk.2
652,uc011lrp.1
653,uc003xqm.2
654,uc003lii.2
655,uc004fjh.3
656,uc003udg.1
657,uc001dww.1
658,uc003fnq.2
659,uc011ehb.1
660,uc003spa.1
661,uc011msj.1
662,uc001kui.2
663,uc001exx.2
664,uc010yav.1
665,uc004bpi.2
666,uc002dkn.2
667,uc001crr.1
668,uc001vgb.2
669,uc011ayl.1
670,uc003tzr.2
671,uc009vtc.1
672,uc001iwt.3
673,uc003yjf.2
674,uc001vnj.2
675,uc003bnm.1
676,uc010rdu.1
677,uc002hjs.2
678,uc001upw.2
679,uc011mqo.1
680,uc010kiv.2
681,uc002syf.1
682,uc002rlj.1
683,uc002pdr.2
684,uc010dfr.2
685,uc003gww.3
686,uc001ggo.2
687,uc010rkx.1
688,uc010uzw.1
689,uc001asr.1
690,uc010ilb.2
691,uc010tvq.1
692,uc003nyw.2
693,uc003ovy.1
694,uc002qzx.2
695,uc004bzm.2
696,uc010tws.1
697,uc003ape.2
698,uc003cmw.2
699,uc010bfg.1
