,0
0,uc009yxk.1
1,uc002ffx.2
2,uc010hfj.2
3,uc011mpf.1
4,uc001cpd.2
5,uc002rbo.1
6,uc001cbs.2
7,uc001iob.2
8,uc001tvx.1
9,uc001vyx.2
10,uc003lcj.2
11,uc001cmg.3
12,uc001gcq.1
13,uc001hzh.2
14,uc002vvg.2
15,uc003gpp.2
16,uc002hse.2
17,uc003mbz.3
18,uc003pfz.1
19,uc002hss.2
20,uc002hrs.2
21,uc003mlr.2
22,uc003yjb.1
23,uc002rbn.1
24,uc004asx.2
25,uc001evm.1
26,uc002rbm.2
27,uc001pix.2
28,uc003lqp.2
29,uc010cwb.2
30,uc001hzj.2
31,uc002ffw.3
32,uc004flx.1
33,uc010ela.1
34,uc002ash.1
35,uc010ioj.2
36,uc001lci.2
37,uc002bul.2
38,uc002iet.2
39,uc003uop.3
40,uc004aqa.2
41,uc004chx.2
42,uc010bpd.2
43,uc001vzg.2
44,uc002ate.2
45,uc002hsj.2
46,uc004chq.2
47,uc004chv.3
48,uc010ltc.2
49,uc002lme.2
50,uc001znr.3
51,uc001znt.3
52,uc002eec.3
53,uc003zzn.2
54,uc002gct.1
55,uc010ogk.1
56,uc002fgw.2
57,uc003pmy.3
58,uc010cyo.1
59,uc010qbe.1
60,uc001iig.2
61,uc002pgk.1
62,uc002xws.2
63,uc003frw.1
64,uc009yww.1
65,uc010ggu.2
66,uc002hxg.3
67,uc002wkw.2
68,uc010tpz.1
69,uc010qbf.1
70,uc002fou.1
71,uc010vpn.1
72,uc009zea.2
73,uc001ijz.2
74,uc001mna.2
75,uc001wuf.2
76,uc002jmj.3
77,uc002vwt.2
78,uc002vwu.2
79,uc003jes.2
80,uc010gil.1
81,uc002hsp.2
82,uc010wei.1
83,uc010wej.1
84,uc002hsd.2
85,uc002hsf.2
86,uc003wys.2
87,uc001lhb.2
88,uc010wgv.1
89,uc003lcq.1
90,uc010dqx.1
91,uc011bfw.1
92,uc002rbl.2
93,uc003qom.3
94,uc011bii.1
95,uc002mdl.2
96,uc001vyv.2
97,uc001vyz.2
98,uc001vza.2
99,uc001cqo.1
100,uc001myb.2
101,uc002vwv.2
102,uc003iiz.2
103,uc003mca.3
104,uc003str.2
105,uc003wyt.2
106,uc010fyt.1
107,uc001dlr.3
108,uc002hsk.2
109,uc002mdk.2
110,uc003dzy.2
111,uc003hhl.2
112,uc010lou.1
113,uc002rnp.1
114,uc004chs.2
115,uc011chn.1
116,uc001dfq.2
117,uc001rct.2
118,uc001wix.2
119,uc001wiy.2
120,uc002xvo.2
121,uc003iiw.3
122,uc003qok.1
123,uc003ydt.2
124,uc010dmy.2
125,uc001cbr.2
126,uc002mdm.2
127,uc002xob.2
128,uc011cqm.1
129,uc001ecv.2
130,uc001moz.1
131,uc002zax.1
132,uc010boi.1
133,uc002hso.2
134,uc002xms.2
135,uc002xnz.2
136,uc003nbz.3
137,uc003tac.1
138,uc004fly.1
139,uc010tnk.1
140,uc002jmk.2
141,uc003ovb.2
142,uc010wgu.1
143,uc002amc.2
144,uc003qon.3
